"text","created","url","latitude","longitude","retweetCount","hashtag"
"Georgia judge orders to freeze all dominion machines, then reversed the order. This sounds really weird, you can<e2><80><99>t<e2><80><a6> https://t.co/1ObivZDXOn",2020-12-01 14:25:12,"https://twitter.com/TheYoungConse16/status/1333779184481497089",NA,NA,0,"#trump2020"
"49 days until @realDonaldTrump can take his $150 million in #GriftMoney from his #Trump2020 idiotic followers, go t<e2><80><a6> https://t.co/JEDzuMiog8",2020-12-01 14:25:07,"https://twitter.com/RhinomanBeast/status/1333779164126720003",NA,NA,0,"#trump2020"
"@LLinWood @SidneyPowell1 Thank you and God bless you and guide you! #Trump2020",2020-12-01 14:24:36,"https://twitter.com/tguamaco/status/1333779032182304768",NA,NA,0,"#trump2020"
"Draft dodger #Trump2020 surrendered the country to #Coronavirus it's everywhere now #MAGA #TrumpVirus Nearly the en<e2><80><a6> https://t.co/3bwYwSMsXG",2020-12-01 14:24:24,"https://twitter.com/JustmeAnybody/status/1333778982781726723",NA,NA,0,"#trump2020"
"@TeamTrump @realDonaldTrump @RudyGiuliani THE REPUBLICAN GOVERNOR MADE ALL YOU TRUMPERS LOOK SO BAD. 
MORE WILL FOL<e2><80><a6> https://t.co/uMoQ6QnA6x",2020-12-01 14:24:17,"https://twitter.com/ScreamingMickey/status/1333778952893001731",NA,NA,0,"#trump2020"
"@realDonaldTrump Thank you! Praying for the truth to be revealed and for your protection (along with your family).<e2><80><a6> https://t.co/yKNu8dHFPd",2020-12-01 14:23:48,"https://twitter.com/BreakingChaos/status/1333778831312904192",NA,NA,0,"#trump2020"
"We must tell our friends &amp; family that are not online as well!
#WriteInTrumpForGA #writeintrumpforgasenate #MAGA<e2><80><a6> https://t.co/4HqLHfdpXe",2020-12-01 14:23:03,"https://twitter.com/ChakaKhanstiddy/status/1333778640996327432",NA,NA,0,"#trump2020"
"@steph93065 We must tell our friends &amp; family that are not online as well!
#WriteInTrumpForGA<e2><80><a6> https://t.co/TFscbkAxpo",2020-12-01 14:22:57,"https://twitter.com/ChakaKhanstiddy/status/1333778618590371840",NA,NA,0,"#trump2020"
"@Excineribus2 @apfelsosse @steph93065 We must tell our friends &amp; family that are not online as well!<e2><80><a6> https://t.co/EFjzg5fXX2",2020-12-01 14:22:48,"https://twitter.com/ChakaKhanstiddy/status/1333778578757005312",NA,NA,1,"#trump2020"
"@vmal60 @apfelsosse @CarmineSabia @realDonaldTrump We must tell our friends &amp; family that are not online as well!<e2><80><a6> https://t.co/vllfC4qjyE",2020-12-01 14:22:24,"https://twitter.com/ChakaKhanstiddy/status/1333778480304107522",NA,NA,2,"#trump2020"
"We must tell our friends &amp; family that are not online as well!
#WriteInTrumpForGA #writeintrumpforgasenate #MAGA<e2><80><a6> https://t.co/TLkbsu9nLO",2020-12-01 14:22:12,"https://twitter.com/ChakaKhanstiddy/status/1333778429548916736",NA,NA,2,"#trump2020"
"Sequoia National Park 
#photography #PhotoOfTheDay #Photos #Trump2020 #Biden2020 #hunter #hunterbiden #stopthecount<e2><80><a6> https://t.co/TkfSBT3POZ",2020-12-01 14:22:03,"https://twitter.com/OnlineRaptor/status/1333778392672399360",NA,NA,0,"#trump2020"
"@RepJackKimble @apfelsosse We must tell our friends &amp; family that are not online as well!
#WriteInTrumpForGA<e2><80><a6> https://t.co/SbFOsCgriK",2020-12-01 14:22:02,"https://twitter.com/ChakaKhanstiddy/status/1333778386439823367",NA,NA,1,"#trump2020"
"Trump campaign to file Wisconsin lawsuit, claiming 'abuse' of absentee voting affected 220K ballots<e2><80><a6> https://t.co/waFRN2BlIS",2020-12-01 14:21:50,"https://twitter.com/imintexas2/status/1333778336699588609",NA,NA,0,"#trump2020"
"@Blueshirt1234 @apfelsosse We must tell our friends &amp; family that are not online as well!
#WriteInTrumpForGA<e2><80><a6> https://t.co/Y420otl1sZ",2020-12-01 14:21:36,"https://twitter.com/ChakaKhanstiddy/status/1333778275961892864",NA,NA,1,"#trump2020"
"@colbertlateshow GREAT camera work during @BarackObama interview, NEVER ONCE SHOWED YOU ON YOUR KNEES. If you<e2><80><99>re no<e2><80><a6> https://t.co/QVvtowkxRZ",2020-12-01 14:20:46,"https://twitter.com/CeCe1B/status/1333778067244855297",NA,NA,0,"#trump2020"
"@robreiner Up yours loser! #Trump2020 https://t.co/Cc4GAyZ60W",2020-12-01 14:19:02,"https://twitter.com/RandyLylesSr/status/1333777630303285248",NA,NA,0,"#trump2020"
"Its the church's fault this country is where it is today. Its gonna take the true church to get us outta this.<e2><80><a6> https://t.co/HHzN75dVoi",2020-12-01 14:18:22,"https://twitter.com/tabbyb78/status/1333777463931965440",NA,NA,0,"#trump2020"
"Bring it on #Trump2020 https://t.co/Z81vEoqbC1",2020-12-01 14:17:02,"https://twitter.com/SeeQers/status/1333777127800451072",NA,NA,1,"#trump2020"
"Yep. #deplorables #idiots #Fascist #FoxNews #MAGA #Trump2020 #newyork does not want @IvankaTrump @jaredkushner livi<e2><80><a6> https://t.co/7QVSfvAWEE",2020-12-01 14:17:01,"https://twitter.com/TP22597477/status/1333777122754752516",NA,NA,1,"#trump2020"
"At the White House, Capitol and Supreme Court, Trump goes on a spree of sabotage https://t.co/EA6xi0vOIF via<e2><80><a6> https://t.co/9jVjgG7CT7",2020-12-01 14:17:00,"https://twitter.com/GWx2/status/1333777119218970624",NA,NA,1,"#trump2020"
"Yes, let's! TY@JebBush. I knew you were a good man! Glad to know you'll be joining us in calling for utter transpar<e2><80><a6> https://t.co/xCF0yI34CU",2020-12-01 14:16:55,"https://twitter.com/suziesaid/status/1333777098893365248",NA,NA,1,"#trump2020"
"This couple relaxed their covid-19 stance and died from it. They wished others would take it seriously.<e2><80><a6> https://t.co/mkHvgCtise",2020-12-01 14:16:04,"https://twitter.com/GWx2/status/1333776884438622208",NA,NA,0,"#trump2020"
"Agree. #Trump2020 https://t.co/KBSNrGjKoZ",2020-12-01 14:15:44,"https://twitter.com/foley_bill/status/1333776800695070720",NA,NA,0,"#trump2020"
"I am thoroughly embarrassed for my beloved country right now.

Disgusted and embarrassed.

#Election2020 #Biden2020<e2><80><a6> https://t.co/oQG29nQ4Du",2020-12-01 14:15:36,"https://twitter.com/BangSwitchMatt/status/1333776766876336129",NA,NA,1,"#trump2020"
"Hang on #Trump2020 told #MAGA he kept it out by stopping some flights from China months later #Coronavirus  Was In<e2><80><a6> https://t.co/uMbQ9FOAan",2020-12-01 14:15:22,"https://twitter.com/JustmeAnybody/status/1333776709603221504",NA,NA,0,"#trump2020"
"#Assange #Snowden @realDonaldTrump #Trump2020 Pardon Assange and Snowden, to Nail Brennan, Clapper and their Crimin<e2><80><a6> https://t.co/u0GKdsVdPQ",2020-12-01 14:15:07,"https://twitter.com/demneveragain/status/1333776645501689859",NA,NA,0,"#trump2020"
"#Trump2020
Why isn't this all over the news 
What's going on ?",2020-12-01 14:14:41,"https://twitter.com/Jms12137625/status/1333776538479767558",NA,NA,0,"#trump2020"
"This claim about the Election is 100% verified <f0><9f><94><b5><e2><9c><85> #trump2020 <f0><9f><98><81> https://t.co/E0ulO2i03b",2020-12-01 14:14:12,"https://twitter.com/Poisoneye5/status/1333776415242792960",NA,NA,0,"#trump2020"
"Best country to live in, America! <f0><9f><87><ba><f0><9f><87><b8><f0><9f><87><ba><f0><9f><87><b8><f0><9f><87><ba><f0><9f><87><b8> 
#America #Trump2020 https://t.co/aZzE0USz57",2020-12-01 14:14:09,"https://twitter.com/HoppingJulia/status/1333776402378854404",NA,NA,0,"#trump2020"
"Whatever happened to these Antifa goofs that were making threats if Trump didn't concede by Sunday? 

Just what I t<e2><80><a6> https://t.co/01aPuXD6M3",2020-12-01 14:13:02,"https://twitter.com/LastFan65/status/1333776120395698176",NA,NA,0,"#trump2020"
"@thebradfordfile @realDonaldTrump #trump was running against honesty and integrity and lost. Of course. #Trump2020 #TrumpOut",2020-12-01 14:12:33,"https://twitter.com/SixtiesFella/status/1333776002305155072",NA,NA,0,"#trump2020"
"#Trump2020 Twitter is a cesspool @TwitterMoments https://t.co/xpevIG2zUP",2020-12-01 14:11:28,"https://twitter.com/Maria_Bella2131/status/1333775728157077504",NA,NA,0,"#trump2020"
"You Won America by a Landslide Mr. President! We absolutely LOVE YOU <f0><9f><98><8d> !I know your waiting for the right time but<e2><80><a6> https://t.co/gQMnMGk7DL",2020-12-01 14:10:21,"https://twitter.com/Susan63283785/status/1333775445167366145",NA,NA,0,"#trump2020"
"Georgian citizens its time tonrise up and demand a fair election and process.  What's going in in your state is a d<e2><80><a6> https://t.co/wH7BbwXQiW",2020-12-01 14:09:38,"https://twitter.com/The_Awakening20/status/1333775264644542465",NA,NA,1,"#trump2020"
"If @realDonaldTrump had been President for the last 10yrs Ill bet my life savings we would have a cure for #cancer<e2><80><a6> https://t.co/Ilo8lH7e1u",2020-12-01 14:09:16,"https://twitter.com/NicWebster13/status/1333775173854654466",NA,NA,0,"#trump2020"
"@EST2PST Trump has been attacked &amp;a victim of an on going coup since 19 minutes after his inauguration. It actually<e2><80><a6> https://t.co/jJpgROddOx",2020-12-01 14:07:55,"https://twitter.com/annsmith1955/status/1333774835747614721",NA,NA,0,"#trump2020"
"@KamalaHarris The merit is for #trump2020 he did it",2020-12-01 14:07:31,"https://twitter.com/lmv38luck/status/1333774733461114883",NA,NA,0,"#trump2020"
"Removing Trump Is Not Enough. He Must Be Prosecuted. https://t.co/oTd4Z9wpC8 via @flipboard #Trump #facts #covid19<e2><80><a6> https://t.co/51U3Z94EZH",2020-12-01 14:07:30,"https://twitter.com/GWx2/status/1333774727471648775",NA,NA,0,"#trump2020"
"96,000 #Coronvirus hospitalizations already
22,000 Americans died of the flu last year. 268,000 of Covid so far and<e2><80><a6> https://t.co/JioPMXfEaZ",2020-12-01 14:07:21,"https://twitter.com/JustmeAnybody/status/1333774693573201926",NA,NA,0,"#trump2020"
"@newtgingrich You understand this kills PEOPLE right? The things you and other fanatics prattle on about?  People l<e2><80><a6> https://t.co/Qz0bwngifH",2020-12-01 14:07:14,"https://twitter.com/louisvilledw1/status/1333774663772745728",NA,NA,0,"#trump2020"
"@JoeBiden You will never have an administration, just some boyfriends behind those bars!
#DemsCheated #Trump2020",2020-12-01 14:07:04,"https://twitter.com/klogrn/status/1333774619279503363",NA,NA,0,"#trump2020"
"Washington Post Editorial Board Rips Trump Over <e2><80><98>One Of The Most Dangerous<e2><80><99> Rants Yet https://t.co/b2wPCggqRW via<e2><80><a6> https://t.co/jAeAWrzaY3",2020-12-01 14:06:59,"https://twitter.com/GWx2/status/1333774600946257920",NA,NA,0,"#trump2020"
"Power Up: One reason Trump keeps pushing to overturn Biden win: He's raking in cash https://t.co/G9oDnl9iuh via<e2><80><a6> https://t.co/rgiNzYEc63",2020-12-01 14:06:24,"https://twitter.com/GWx2/status/1333774450601365505",NA,NA,1,"#trump2020"
"AINT GOIN NO WHERE ! #Trump2020 https://t.co/PgOpW4dBa0",2020-12-01 14:06:01,"https://twitter.com/Corine15671184/status/1333774357127180289",NA,NA,0,"#trump2020"
"What I do believe &amp; know is President Trump won re-election and by a lot! #MAGA #Trump2020 #WeWillWin #AmericaFirst https://t.co/ercrO3ndNi",2020-12-01 14:05:58,"https://twitter.com/coach_tricia/status/1333774343101423621",NA,NA,0,"#trump2020"
"@GeraldoRivera @realdonaldtrum @JoeBiden Meanwhile he gets 10,000 likes in 9 min to your 100 in 35 min.!  He won!!! #Trump2020",2020-12-01 14:05:25,"https://twitter.com/RhondaJohnson09/status/1333774204639059971",NA,NA,0,"#trump2020"
"When things get bad and they are bad, the right man at the right time arrives. We are but children in the hands of<e2><80><a6> https://t.co/J2ZitOe62V",2020-12-01 14:04:55,"https://twitter.com/Catherineseye/status/1333774079279706112",NA,NA,3,"#trump2020"
"@hughhewitt why aren<e2><80><99>t you discussing the massive fraud in 10+ states.   ????<f0><9f><a4><a5><f0><9f><a4><a5><f0><9f><a4><a5><f0><9f><a4><a5><f0><9f><a4><a5><f0><9f><a4><a5> 

You<e2><80><99>re a Benedict Arnold.   T<e2><80><a6> https://t.co/3ivgRDio2C",2020-12-01 14:04:51,"https://twitter.com/ChemtrailPlanes/status/1333774063349751813",NA,NA,0,"#trump2020"
"Can someone? tell us what is the last date before it will have to go to  #SCOTUS for the @POTUS @realDonaldTrump vi<e2><80><a6> https://t.co/Cju2raklUZ",2020-12-01 14:04:19,"https://twitter.com/HelpMyUnbelief7/status/1333773929312382976",NA,NA,0,"#trump2020"
"@realDonaldTrump 
Our Mad President keeps talking about thousands of cases of voter fraud when he lost by MILLIONS<e2><80><a6> https://t.co/eOZ9qujZmq",2020-12-01 14:03:50,"https://twitter.com/TheOrjiakoHour/status/1333773807983620100",NA,NA,0,"#trump2020"
"@realDonaldTrump Keep working at it Mr President! As a backup, you should schedule a rally at the exact same time a<e2><80><a6> https://t.co/N0sGuGX2B6",2020-12-01 14:03:50,"https://twitter.com/BillyBearkat/status/1333773805286813696",NA,NA,0,"#trump2020"
"The left is going to melt down when Biden and Harris don<e2><80><99>t make it past <e2><80><9c>The Office of the President-Elect<e2><80><9d>
#America #Trump2020",2020-12-01 14:03:47,"https://twitter.com/nik_the_storm/status/1333773796159881218",NA,NA,0,"#trump2020"
"realDonaldTrump: We won Michigan by a lot! https://t.co/H0ZvMYdd9Z #Trump2020 #AmericanPride",2020-12-01 14:03:43,"https://twitter.com/Spinn360/status/1333773779437297664",NA,NA,0,"#trump2020"
"This is what happens when Love of Self TRUMPS Love of Country. #Traitor #StopTheSteaI ##Trump2020 https://t.co/YHOxf8x5mc",2020-12-01 14:03:35,"https://twitter.com/sburst/status/1333773741789155330",NA,NA,0,"#trump2020"
"One of my tips last night!<e2><9d><a4> #Trump2020 @cov_Gretchen @DarlaShine @Bfurlich @coaching8 @Cajunhearted4 @Beard_Vet<e2><80><a6> https://t.co/lgfYc4CLnG",2020-12-01 14:02:41,"https://twitter.com/3_phillipskids_/status/1333773516756414465",NA,NA,1,"#trump2020"
"#DNC Concentration Camps coming to #Portland ???

@tedwheeler offers plan to concentrate homeless into a camp like<e2><80><a6> https://t.co/l6bxRAjCck",2020-12-01 14:02:27,"https://twitter.com/appalachiatiger/status/1333773457578930183",NA,NA,1,"#trump2020"
"Left-wing media-driven feminist hypocrisy

Brainwashed and weaponized

Meet Kayleigh

#Trump2020 
#Kayleigh2028 https://t.co/komftPrj9M",2020-12-01 14:02:05,"https://twitter.com/AlCaPPone8/status/1333773364356374530",NA,NA,1,"#trump2020"
"We did win Mr President! #Trump2020 https://t.co/rnbr7wxQrw",2020-12-01 14:01:04,"https://twitter.com/LaurenJim777/status/1333773109116211201",NA,NA,0,"#trump2020"
"@GregW21196410 It won't happen. We will win! #MAGA #TRUMP2020",2020-12-01 14:00:19,"https://twitter.com/LaurenJim777/status/1333772921102331905",NA,NA,0,"#trump2020"
"Remember how crazy they got about  @realDonaldTrump's healthwhen he walked down the slippery ramp at West Point??!!<e2><80><a6> https://t.co/ga3fxk75yo",2020-12-01 14:00:04,"https://twitter.com/AvrilM1078/status/1333772859924246533",NA,NA,0,"#trump2020"
"@TeamTrump @realDonaldTrump @RudyGiuliani You expect good from the devil?
#Trump2020",2020-12-01 13:59:48,"https://twitter.com/AschkanD/status/1333772790076485633",NA,NA,0,"#trump2020"
"@realDonaldTrump This is a coup against the president, treason must be tried in the military tribunals; plenty of r<e2><80><a6> https://t.co/j8z9azNGoy",2020-12-01 13:59:10,"https://twitter.com/melga_zara/status/1333772632135589889",NA,NA,0,"#trump2020"
"@realDonaldTrump Dont leave the WH dear Trump; Do Not concede. This election was Rigged u won the vote of the PPL &amp;<e2><80><a6> https://t.co/q6vO7JVppY",2020-12-01 13:58:15,"https://twitter.com/Cali4nian4Trump/status/1333772401918676993",NA,NA,0,"#trump2020"
"Thank You VERY MUCH!
@AZDavidGowan
@SylviaAllenAZ
@SonnyBorrelli
@MarkFinchem
@Leo4AzHouse
@BretRbrts<e2><80><a6> https://t.co/sB2YWFzFRi",2020-12-01 13:57:28,"https://twitter.com/c_s_macy/status/1333772204996128770",NA,NA,0,"#trump2020"
"Daily Dose of Internet @DonaldJTrumpJr @realDonaldTrump #loveher #humor #democrats #conservatives  #Trump2020 https://t.co/T9Ve4tk3Pt",2020-12-01 13:57:08,"https://twitter.com/Censored45/status/1333772122246713345",NA,NA,0,"#trump2020"
"NO MORE YEARS! #Trump2020",2020-12-01 13:56:04,"https://twitter.com/cornell_wallace/status/1333771852834091013",NA,NA,0,"#trump2020"
"@realDonaldTrump Disgraceful indeed <f0><9f><87><ba><f0><9f><87><b8><f0><9f><87><b5><f0><9f><87><b7>
#trump2020 
#4MoreYears 
#LANDSLIDE 
#4a<c3><b1>omas
#Kraken",2020-12-01 13:55:05,"https://twitter.com/Fjg721/status/1333771604988489728",NA,NA,0,"#trump2020"
"Happy Holidays, y'all! <f0><9f><8e><85><f0><9f><8f><bf><f0><9f><8e><84><e2><9b><84>

#Trump2020 #Maga #Christmas https://t.co/I4Bz1J5nKB",2020-12-01 13:54:39,"https://twitter.com/TweetNassty/status/1333771494988591104",NA,NA,0,"#trump2020"
"Check out our NEW ""Shall Not Be Infringed"" Shirts from The DC Patriot. Get yours tdoay &amp; Help support our work!<e2><80><a6> https://t.co/75tKVPDvJe",2020-12-01 13:53:52,"https://twitter.com/RealMattCouch/status/1333771298011557889",NA,NA,17,"#trump2020"
"@JohnCornyn or #JoeBiden can interim appoint her ad nauseam just like #Trump then fully appoint her after the 2022<e2><80><a6> https://t.co/0IMCcqOWKt",2020-12-01 13:52:43,"https://twitter.com/rene_los/status/1333771007711178752",NA,NA,0,"#trump2020"
"When you see political and governmental personnel resigning don<e2><80><99>t be alarmed. These people lived in the swamp and a<e2><80><a6> https://t.co/9GONwAsfZu",2020-12-01 13:51:01,"https://twitter.com/MartyPeebler/status/1333770582018625537",NA,NA,0,"#trump2020"
"Fact. #Trump2020 #MAGA2020 #MAGA2020LandslideVictory #Truth #Republicans #Patriots https://t.co/MW3fkQITlG",2020-12-01 13:51:01,"https://twitter.com/_rick_john_/status/1333770579665620992",NA,NA,0,"#trump2020"
"@RudyGiuliani Americas Mayor #Trump2020 #Elections2020 Exposing #Corruption https://t.co/Q9C8AZZX29",2020-12-01 13:50:33,"https://twitter.com/WWARSNEWS/status/1333770462363484160",NA,NA,1,"#trump2020"
"Remember that only #Democrats riot and loot.  #Trump #Trump2020 #bidencheated #MSM https://t.co/KTEO7tAQkQ",2020-12-01 13:48:22,"https://twitter.com/MartyPeebler/status/1333769914470064133",NA,NA,0,"#trump2020"
"@TeamTrump @RudyGiuliani Rudy is at the top of his game, still. This is the man that took on the mob and won. God B<e2><80><a6> https://t.co/aJIng8tbah",2020-12-01 13:47:31,"https://twitter.com/thom_nelsen/status/1333769700342444033",NA,NA,0,"#trump2020"
"Shutttttt upppp there is NO war on women bleh blEH blehhhhh! #WomenforTrump!!!!!!!!!!!!!!! You<e2><80><99>re NOT a victim!<e2><80><a6> https://t.co/fJ9fsUGItH",2020-12-01 13:47:08,"https://twitter.com/AlmaPieczynski/status/1333769604854919169",NA,NA,1,"#trump2020"
"Boy .. #Trump2020 sort out this mess https://t.co/CPRbnd2a3E",2020-12-01 13:46:27,"https://twitter.com/citizenpips/status/1333769431252668418",NA,NA,0,"#trump2020"
"@FiveRights Nailed it, Phil! You deserve extra metumucil tonight! All of the top legal minds say the same thing as.<e2><80><a6> https://t.co/hmOkMZfwih",2020-12-01 13:46:14,"https://twitter.com/DickSpaulding/status/1333769376697372675",NA,NA,0,"#trump2020"
"<f0><9f><94><b4> LIVE: Arizona State Legislature Holds Public Hearing on 2020 Election https://t.co/cUT8lTGIcE via @YouTubeLIVE AR<e2><80><a6> https://t.co/YZsYRfooEn",2020-12-01 13:46:02,"https://twitter.com/rjoyourjoy1919/status/1333769328731312128",NA,NA,0,"#trump2020"
"@Scaramucci @realDonaldTrump Take a drive across the @UpperPeninsula you will see hundreds of #Trump2020 signs on t<e2><80><a6> https://t.co/6Jd7BHMnWE",2020-12-01 13:45:34,"https://twitter.com/Liberalwoodsman/status/1333769208895823877",NA,NA,0,"#trump2020"
"WE HAVE A MARTYR!!! KEEP PUSHING #Trump2020 #MAGA2020 #BidenCheated2020 https://t.co/qmnZmwLIEz",2020-12-01 13:44:24,"https://twitter.com/JohnTheBomb321/status/1333768914506051585",NA,NA,0,"#trump2020"
"@RudyGiuliani @Guan_PhD @shayne coplan #Trump2020",2020-12-01 13:44:04,"https://twitter.com/markingquis2/status/1333768834122088448",NA,NA,0,"#trump2020"
"@iheartmindy @realDonaldTrump This is horrible. I seriously hope you hold EVERYONE involved in this Horrific Fraud,<e2><80><a6> https://t.co/vYkHhxZGxF",2020-12-01 13:40:57,"https://twitter.com/JenCoffman74/status/1333768046582898690",NA,NA,0,"#trump2020"
"@ksorbs Only #trump2020 could lose twice in AZ, MI, GA, WI and PA. Anymore votes that you want to recount???",2020-12-01 13:40:37,"https://twitter.com/Thunder_65/status/1333767962684100609",NA,NA,0,"#trump2020"
"Trump: This is my new Lawyer Billy Bob Smith

#Trump2020 #Trump #DiaperDonald https://t.co/xK8mPwjwBs",2020-12-01 13:40:01,"https://twitter.com/sroy58432/status/1333767813467693056",NA,NA,0,"#trump2020"
"#Trump2020 
When will the elites be arrested for their crimes against us? Money should not make you exempt.",2020-12-01 13:38:57,"https://twitter.com/Callaway0210/status/1333767543560003585",NA,NA,0,"#trump2020"
"<e2><9e><a1><ef><b8><8f>Car driver drives in pedestrian zone   - Germany 
- one person dead and several injured

<e2><9e><a1><ef><b8><8f>Driver was arrested
<e2><9e><a1><ef><b8><8f><e2><80><a6> https://t.co/qrlQ1VsK4l",2020-12-01 13:38:42,"https://twitter.com/myerikd/status/1333767480616103936",NA,NA,2,"#trump2020"
"Not a single news station covered the hearing in #arizona #msmbias #democrats #election2020 #voterfraud #exposed<e2><80><a6> https://t.co/gLXRwTHVBf",2020-12-01 13:37:31,"https://twitter.com/Patrici78427983/status/1333767184754110466",NA,NA,1,"#trump2020"
"I<e2><80><99>ll gladly take that stand and fight til the end! Who else?! #StopTheSteaI #StopTheSteaI2020 #Trump2020 https://t.co/sGLE5CR7hF",2020-12-01 13:37:21,"https://twitter.com/mrsbarrelchase2/status/1333767139967324165",NA,NA,0,"#trump2020"
"Sidney Powell Says Make This Tweet of Hers Go Viral! <e2><80><93> THE MARSHALL REPORT https://t.co/SWeqoHpDlv 

 Thanks For Fo<e2><80><a6> https://t.co/XVNysl0bAh",2020-12-01 13:36:09,"https://twitter.com/ShieldCos/status/1333766841555161089",NA,NA,0,"#trump2020"
"(CNN) Trump is still sounding as if he could still win because he wants to believe it, the adviser continued. But t<e2><80><a6> https://t.co/ydic3NvwOF",2020-12-01 13:36:04,"https://twitter.com/Dkr71081598/status/1333766820411498497",NA,NA,0,"#trump2020"
"#Trump2020 Watch this clip, Trump has carried the Republican Party and <e2><80><9c>We thePeople<e2><80><9d> for the past four years throu<e2><80><a6> https://t.co/oUB7NAORjx",2020-12-01 13:35:44,"https://twitter.com/Y223636/status/1333766736873738241",NA,NA,0,"#trump2020"
"@KelemenCari @TheDamaniFelder sell outs!!!!!!!!!! i dont trust the fbi  cia nor doj  they are all corrupt!!!! #Trump2020",2020-12-01 13:35:42,"https://twitter.com/wnyocc3_jeanne/status/1333766727625281542",NA,NA,0,"#trump2020"
"The Devil went down to Georgia, he was looking for an election to steal.
#Trump2020 #StopTheSteal",2020-12-01 13:35:35,"https://twitter.com/txgrandmum7/status/1333766698059575297",NA,NA,1,"#trump2020"
"Lend me your eyes N' watch The Real Rise Show - Dump The Trump on YouTube. Here's the link: https://t.co/zfQhJ0FJso<e2><80><a6> https://t.co/stCa3GbQgw",2020-12-01 13:35:34,"https://twitter.com/URealRise/status/1333766691818524672",NA,NA,0,"#trump2020"
"To demean OUR @POTUS &amp; disparage TOP DOCS at Walter Reed as <e2><80><98>FUGAZY<e2><80><99>, proves that trash mouthed, disrespectful,  co<e2><80><a6> https://t.co/aMaVXSuLZj",2020-12-01 13:33:30,"https://twitter.com/CeCe1B/status/1333766173121523715",NA,NA,0,"#trump2020"
"@rhondabannard Supply chain problems, lack of PPE, hunger and food shortages, looming evictions, and #Trump2020 sup<e2><80><a6> https://t.co/RpIWjQYNFx",2020-12-01 13:33:02,"https://twitter.com/WenDeeJayAZ/status/1333766055013937154",NA,NA,0,"#trump2020"
"Devon Logan(@dlogan97) on TikTok: This is crazy.... #trump2020 #biden2020 #election #christian #republican<e2><80><a6> https://t.co/4ANgWLHNiP",2020-12-01 13:31:40,"https://twitter.com/elizabethwhit20/status/1333765712918290440",NA,NA,1,"#trump2020"
"@tedcruz So glad you guys are with the times!!! Can I start a news channel and just report old news?? #TRUMP2020<e2><80><a6> https://t.co/ihbcFP8ybR",2020-12-01 13:31:01,"https://twitter.com/chad32171365/status/1333765546727313413",NA,NA,0,"#trump2020"
"As a Republican who ran in both 18 and 20, the American People voted for #Trump2020. @MDGOP knows. Sadly the Govern<e2><80><a6> https://t.co/lJQdxHmDOz",2020-12-01 13:28:55,"https://twitter.com/LizMatory/status/1333765021151752192",NA,NA,0,"#trump2020"
"#StopTheSteaI2020 #StopTheSteaI #womenfortrump #ReleaseTheKraken #MAGA #KAG #Trump2020 #Patriots Another fool, tRum<e2><80><a6> https://t.co/5cqi6UxJjB",2020-12-01 13:27:13,"https://twitter.com/Poetrantam/status/1333764590358978562",NA,NA,0,"#trump2020"
"President @realDonaldTrump is my #PRESIDENT I have faith that GOD and THE BLESSED MOTHER are watching over the Pres<e2><80><a6> https://t.co/XIVttGVu1Q",2020-12-01 13:26:59,"https://twitter.com/laurieurso/status/1333764531131199489",NA,NA,0,"#trump2020"
"Lol...so true. #TRUMP2020 https://t.co/INft8YiDcC",2020-12-01 13:26:23,"https://twitter.com/triskaggie/status/1333764384070504450",NA,NA,0,"#trump2020"
"Food No Longer 'Essential' In New Mexico As Consumers Wait 2-4 Hours Just To Buy Food - A Sneak Preview Into Joe Bi<e2><80><a6> https://t.co/MbNzdWXzvt",2020-12-01 13:25:48,"https://twitter.com/GenaPepita/status/1333764237420883976",NA,NA,0,"#trump2020"
"@_kbcarson @marked471 Kyle, does your BF know you<e2><80><99>re talking dirty to another guy on Twitter ?? <f0><9f><98><82><f0><9f><98><82>.  Maybe your boy<e2><80><a6> https://t.co/ZfnFSFwgo4",2020-12-01 13:25:24,"https://twitter.com/SteveMorg35217/status/1333764133901234178",NA,NA,0,"#trump2020"
"So am I allowed outside now because we have working vaccines? Or am still not able to go to church, school, or eat<e2><80><a6> https://t.co/T9cz9S26x2",2020-12-01 13:24:14,"https://twitter.com/Mtubergen125/status/1333763840832630785",NA,NA,0,"#trump2020"
"@SidneyPowell1 @jack @LLinWood @KrakenWood @realDonaldTrump She said ""Social media companies no different than tele<e2><80><a6> https://t.co/McXgMZ8mSz",2020-12-01 13:23:59,"https://twitter.com/NetGuruINC/status/1333763776999534596",NA,NA,0,"#trump2020"
"@AlexEvelyn42 @dennisdaley1 @yossi_melman @realDonaldTrump Look closely you might be the minority.
#Trump2020",2020-12-01 13:23:57,"https://twitter.com/AsioEsther/status/1333763771563728896",NA,NA,0,"#trump2020"
"@CodeMonkeyZ @SgtMal Amazing pristine picture that's better than during the day. Love it! Thank you for all you've<e2><80><a6> https://t.co/wlSIBBJHF1",2020-12-01 13:23:13,"https://twitter.com/coupon_maven/status/1333763584334020608",NA,NA,0,"#trump2020"
"BLUE COUNTY        #DNC     GANG UNITS

#FightBack #AmericaFirst #Trump2020 

https://t.co/E3bSAE3FP3",2020-12-01 13:23:06,"https://twitter.com/appalachiatiger/status/1333763556735672320",NA,NA,0,"#trump2020"
